catch;day;year;ID;weight;tarse;culmen;remarque;collier
;;2023;2127-43693;;;;;
;;2023;2127-43694;;;;;
;;2023;2127-43695;;;;;
;;2023;2127-43696;;;;;
;;2023;2127-43697;;;;;
;;2023;2127-43698;;;;;
;;2023;2127-43699;;;;;
;;2023;2127-43700;;;;;
1;;2023;2127-43701;2992;84,03;59,07;;YM49
1;;2023;2127-43702;2936;84,46;60,31;;YM39
1;;2023;2127-43703;2945;89,15;58,83;;YM45
1;;2023;2127-43704;2888;86,71;59,23;;YM36
1;;2023;2127-43705;1412;79,12;55,39;;YM41
1;;2023;2127-43706;3683;89,98;61,42;;YM37
1;;2023;2127-43707;3032;85,72;59,91;;YM46
1;;2023;2127-43708;2861;83,67;54,7;;YM38
1;;2023;2127-43709;;;;;
1;;2023;2127-43710;;;;;
1;;2023;2127-43711;;;;;
1;;2023;2127-43712;;;;;
1;;2023;2127-43713;;;;;
1;;2023;2127-43714;;;;;
1;;2023;2127-43715;;;;;
1;;2023;2127-43716;;;;;
1;;2023;2127-43717;2913;93,66;57,41;;YM48
1;;2023;2127-43718;;;;;
1;;2023;2127-43719;;;;;
1;;2023;2127-43720;;;;;
1;;2023;2127-43721;2895;89,16;58,22;;YM47
1;;2023;2127-43722;;;;;
1;;2023;2127-43723;2640;82,28;58,78;;YM31
1;;2023;2127-43724;2786;80,06;59,43;;YM30
1;;2023;2127-43725;3243;87,76;58,87;;YM34
1;;2023;2127-43726;;;;;
1;;2023;2127-43727;3020;83,43;61,9;;YM35
1;;2023;2127-43728;2810;83,11;61,32;;YM33
1;;2023;2127-43729;3068;87,49;62,92;;YM32
1;;2023;2127-43730;;;;;
1;;2023;2127-43731;;;;;
1;;2023;2127-43732;2387;79,63;54,31;;YM27
1;;2023;2127-43733;2909;81,88;60,61;;YM26
1;;2023;2127-43734;;;;;
1;;2023;2127-43735;;;;;
1;;2023;2127-43736;;;;;
1;;2023;2127-43737;;;;;
1;;2023;2127-43738;2894;87,63;58,56;;YM28
1;;2023;2127-43739;;;;;
1;;2023;2127-43740;;;;;
1;123;2023;2127-43741;2864;84,03;61,47;;YM29
1;123;2023;2127-43742;2847;85,88;61,7;;YM20
2;127;2023;2127-43743;;;;;
2;127;2023;2127-43744;2530;81,88;57,03;;YK00
2;127;2023;2127-43745;;;;;
2;127;2023;2127-43746;2807;81,52;57,13;;YM27
2;127;2023;2127-43747;2982;85,78;58,75;;YM48
2;127;2023;2127-43748;3075;82,43;59,19;;YM44
2;127;2023;2127-43749;2956;87,45;58,51;;YM31
2;127;2023;2127-43750;;;;;
2;127;2023;2127-43751;3233;84,73;59,39;;YM29
2;127;2023;2127-43752;;;;;
2;127;2023;2127-43753;3183;84;58,5;;YM18
2;127;2023;2127-43754;;;;;
2;127;2023;2127-43755;;;;;
2;127;2023;2127-43756;2905;82,57;59,61;;YM22
2;127;2023;2127-43757;;;;;
2;127;2023;2127-43758;2831;81,26;62,13;;YM43
2;127;2023;2127-43759;;;;;
2;127;2023;2127-43760;;;;;
2;127;2023;2127-43761;2555;79,52;57,51;;YM33
2;127;2023;2127-43762;3359;82,64;64,71;;YM23
2;127;2023;2127-43763;;;;;
2;127;2023;2127-43764;;;;;
2;127;2023;2127-43765;;;;;
2;127;2023;2127-43766;;;;;
2;127;2023;2127-43767;2755;83,51;60,64;;YM36
2;127;2023;2127-43768;2794;77,09;62,24;;YM47
2;127;2023;2127-43769;;;;;
2;127;2023;2127-43770;;;;;
2;127;2023;2127-43771;;;;;
2;127;2023;2127-43772;2641;84,31;59,46;;YM28
2;127;2023;2127-43773;;;;;
3;129;2023;2127-43774;2714;81,27;59,92;;YK76
3;129;2023;2127-43775;;;;;
3;129;2023;2127-43776;3087;87,17;63,11;;YM43
3;129;2023;2127-43777;2882;85,79;58,95;;YM23
3;129;2023;2127-43778;;;;;
3;129;2023;2127-43779;3266;87,24;58,79;;YM49
3;129;2023;2127-43780;2537;78,06;57,91;;YM29
3;129;2023;2127-43781;2767;77,42;57,68;;YK95
3;129;2023;2127-43782;2571;80,9;59,14;;YM27
3;129;2023;2127-43783;2932;86,13;62,25;;YM22
3;129;2023;2127-43784;;;;;
3;129;2023;2127-43785;;;;;
3;129;2023;2127-43786;;;;;
3;129;2023;2127-43787;2728;83,51;60,03;;YM41
3;129;2023;2127-43788;;;;;
3;129;2023;2127-43789;;;;;
3;129;2023;2127-43790;;;;;
3;129;2023;2127-43791;2596;80,98;57,77;;YM48
3;129;2023;2127-43792;;;;;
3;129;2023;2127-43793;;;;;
3;129;2023;2127-43794;;;;;
3;129;2023;2127-43795;;;;;
3;129;2023;2127-43796;;;;;
3;129;2023;2127-43797;;;;;
3;129;2023;2127-43798;;;;;
3;129;2023;2127-43799;;;;;
3;129;2023;2127-43800;3070;82,85;57,75;;YM36
2;;2023;2127-43801;;;;;
2;;2023;2127-43802;3113;81,77;54,22;;YM42
2;;2023;2127-43803;3023;83,92;58,93;;YK97
2;;2023;2127-43804;2812;84,39;62,45;;YM39
2;;2023;2127-43805;3144;87,03;59,3;;YM30
2;;2023;2127-43806;2935;86,48;61,21;;YM46
2;;2023;2127-43807;2829;83,37;56,44;;YM26
2;;2023;2127-43808;;;;;
2;;2023;2127-43809;;;;;
2;;2023;2127-43810;;;;;
2;;2023;2127-43811;3185;85,8;63,8;;YK95
2;;2023;2127-43812;;;;;
2;;2023;2127-43813;;;;;
2;;2023;2127-43814;;;;;
2;;2023;2127-43815;;;;;
2;;2023;2127-43816;;;;;
2;;2023;2127-43817;;;;;
2;;2023;2127-43818;3128;86,75;58,82;;YM32
2;;2023;2127-43819;;;;;
2;;2023;2127-43820;;;;;
2;;2023;2127-43821;2665;75,31;58,98;;YM49
2;;2023;2127-43822;2770;88,39;60,86;;YM41
2;;2023;2127-43823;2916;85,7;60,62;;YM38
2;;2023;2127-43824;3185;85,81;60,44;;YK76
2;;2023;2127-43825;;;;;
2;;2023;2127-43826;;;;;
3;129;2023;2127-43827;3083;82,18;61,26;;YM42
3;129;2023;2127-43828;2640;82,93;54,67;;YM28
3;129;2023;2127-43829;3180;84,26;59,48;;YM26
3;129;2023;2127-43830;2686;84,35;53,82;;YM18
3;129;2023;2127-43831;3358;83,8;60,14;;YM39
3;129;2023;2127-43832;3096;82,85;58,08;;YM46
3;129;2023;2127-43833;2687;80,4;58,41;;YM35
3;129;2023;2127-43834;3007;85,2;62,04;;YM20
3;129;2023;2127-43835;2860;88,18;64,77;;YM33
3;129;2023;2127-43836;;;;;
3;129;2023;2127-43837;;;;;
3;129;2023;2127-43838;;;;;
3;129;2023;2127-43839;;;;;
3;129;2023;2127-43840;3175;89,69;66,42;;YM50
3;129;2023;2127-43841;;;;;
3;129;2023;2127-43842;3038;82,13;64,23;;YM27
3;129;2023;2127-43843;;;;;
3;129;2023;2127-43844;2881;87,11;61,95;;YK73
3;129;2023;2127-43845;;;;;
3;129;2023;2127-43846;2641;75,55;53,93;;YK75
3;129;2023;2127-43847;;;;;
3;129;2023;2127-43848;2826;81,76;59,52;;YM30
3;129;2023;2127-43849;;;;;
3;129;2023;2127-43850;;;;;
3;129;2023;2127-43851;;;;;
3;129;2023;2127-43852;;;;;
3;129;2023;2127-43853;3125;82,99;61,95;;YM40
3;129;2023;2127-43854;3195;83,15;57,94;;YM94
3;129;2023;2127-43855;2695;82,53;62,84;;YM32
3;129;2023;2127-43856;;;;;
3;129;2023;2127-43857;;;;;
;;;2127-43858;;;;;
;;;2127-43859;;;;;
;;;2127-43860;;;;;
;;;2127-43861;;;;;
;;;2127-43862;;;;;
;;;2127-43863;;;;;
;;;2127-43864;;;;;
;;;2127-43865;;;;;
;;;2127-43866;;;;;
;;;2127-43867;;;;;
;;;2127-43868;;;;;
;;;2127-43869;;;;;
;;;2127-43870;;;;;
;;;2127-43871;;;;;
;;;2127-43872;;;;;
;;;2127-43873;;;;;
;;;2127-43874;;;;;
;;;2127-43875;;;;;
;;;2127-43876;;;;;
;;;2127-43877;;;;;
;;;2127-43878;;;;;
;;;2127-43879;;;;;
;;;2127-43880;;;;;
;;;2127-43881;;;;;
;;;2127-43882;;;;;
;;;2127-43883;;;;;
;;;2127-43884;;;;;
;;;2127-43885;;;;;
;;;2127-43886;;;;;
;;;2127-43887;;;;;
;;;2127-43888;;;;;
;;;2127-43889;;;;;
;;;2127-43890;;;;;
;;;2127-43891;;;;;
;;;2127-43892;;;;;
;;;2127-43893;;;;;
;;;2127-43894;;;;;
;;;2127-43895;;;;;
;;;2127-43896;;;;;
;;;2127-43897;;;;;
;;;2127-43898;;;;;
;;;2127-43899;;;;;
3;129;2023;2127-43900;;;;;
3;129;2023;2127-43901;;;;;
3;129;2023;2127-43902;2486;82,74;55,99;;YM24
3;129;2023;2127-43903;;;;;
3;129;2023;2127-43904;;;;;
3;129;2023;2127-43905;;;;;
3;129;2023;2127-43906;;;;;
3;129;2023;2127-43907;3093;87,89;62,33;;YK97
3;129;2023;2127-43908;;;;;
3;129;2023;2127-43909;3190;90,16;63,92;;YM47
3;129;2023;2127-43910;3198;89,03;62,47;;YM34
3;129;2023;2127-43911;;;;;
3;129;2023;2127-43912;3098;86,16;64,33;;YM25
3;129;2023;2127-43913;2747;83,09;61,45;;YM19
3;129;2023;2127-43914;2934;84,12;59,82;;YM45
;;2023;2127-43915;;;;;
;;2023;2127-43916;;;;;
;;2023;2127-43917;;;;;
;;2023;2127-43918;;;;;
;;2023;2127-43919;;;;;
;;2023;2127-43920;;;;;
;;2023;2127-43921;;;;;
;;2023;2127-43922;;;;;
;;2023;2127-43923;;;;;
;;2023;2127-43924;;;;;
;;2023;2127-43925;;;;;
;;2023;2127-43926;;;;;
;;2023;2127-43927;;;;;
;;2023;2127-43928;;;;;
;;2023;2127-43929;;;;;
;;2023;2127-43930;;;;;
;;2023;2127-43931;;;;;
;;2023;2127-43932;;;;;
;;2023;2127-43933;;;;;
;;2023;2127-43934;;;;;
;;2023;2127-43935;;;;;
;;2023;2127-43936;;;;;
;;2023;2127-43937;;;;;
;;2023;2127-43938;;;;;
;;2023;2127-43939;;;;;
;;2023;2127-43940;;;;;
;;2023;2127-43941;;;;;
